SID	Annotation	Site begin	Site end	Site name	Overlapped symbols	Overlapped perc.	Partner overlapped perc.	Partner begin	Partner end	Partner name
-3	1	267133	269271	NP_0536A	2139	100	100	267133	269271	NP_RS01370
-3	1	274750	275238	NP_0542A	489	100	100	274750	275238	NP_RS01385
-3	1	275242	276276	NP_0544A	1035	100	100	275242	276276	NP_RS01390
-3	1	276427	277785	NP_0546A	1359	100	100	276427	277785	NP_RS01395
-3	1	277849	278238	NP_0548A	390	100	100	277849	278238	NP_RS01400
-3	1	282571	283560	NP_0558A	990	100	100	282571	283560	NP_RS01425
-3	1	292216	292836	NP_0576A	621	100	100	292216	292836	NP_RS01475
-3	1	300964	301365	NP_0592A	402	100	100	300964	301365	NP_RS01515
-3	1	306004	306417	NP_0600A	414	100	100	306004	306417	NP_RS01535
-3	1	306547	307242	NP_0602A	696	100	100	306547	307242	NP_RS01540
-3	1	315280	317127	NP_0618A	1848	100	100	315280	317127	NP_RS01580
-3	1	317158	317712	NP_0620A	555	100	100	317158	317712	NP_RS01585
-3	1	325942	326385	NP_0634A	444	100	100	325942	326385	NP_RS01615
-3	1	331783	332835	NP_0650A	1053	100	100	331783	332835	NP_RS01655
-3	1	333784	335829	NP_0654A	2046	100	100	333784	335829	NP_RS01665
-3	1	348946	350664	NP_0694A	1719	100	100	348946	350664	NP_RS01765
-3	1	352252	353247	NP_0698A	996	100	100	352252	353247	NP_RS01775
-3	1	354268	355158	NP_0704A	891	100	100	354268	355158	NP_RS01785
-3	1	360760	361422	NP_0714A	663	100	100	360760	361422	NP_RS01810
-3	1	369742	370452	NP_0734A	711	100	100	369742	370452	NP_RS01855
-3	1	373876	374595	NP_0742A	720	100	100	373876	374595	NP_RS01875
-3	1	402013	402615	NP_0800A	603	100	100	402013	402615	NP_RS02010
-3	1	409132	409437	NP_0816A	306	100	100	409132	409437	NP_RS02050
-3	1	412588	414063	NP_0826A	1476	100	100	412588	414063	NP_RS02075
-3	1	414148	415971	NP_0828A	1824	100	100	414148	415971	NP_RS02080
-3	1	417670	418053	NP_0832A	384	100	100	417670	418053	NP_RS02090
-3	1	419185	419541	NP_0838A	357	100	100	419185	419541	NP_RS02105
-3	1	419815	420897	NP_0842A	1068	99	100	419815	420882	NP_RS02115
-3	1	422173	422526	NP_0846A	354	100	100	422173	422526	NP_RS02125
-3	1	425053	426795	NP_0854A	1743	100	100	425053	426795	NP_RS02145
-3	1	433465	433998	NP_0870A	534	100	100	433465	433998	NP_RS02180
-3	1	442156	443259	NP_0884A	1104	100	100	442156	443259	NP_RS02225
-3	1	471100	471465	NP_0948A	366	100	100	471100	471465	NP_RS02380
-3	1	472069	472380	NP_0952A	312	100	100	472069	472380	NP_RS02390
-3	1	485110	485361	NP_0978A	252	100	100	485110	485361	NP_RS02450
-3	1	510814	512247	NP_1042A	1434	100	100	510814	512247	NP_RS02610
-3	1	512404	512556	NP_1044A	0	0	0	-	-	
-3	1	514099	515328	NP_1050A	1230	100	100	514099	515328	NP_RS02625
-3	1	521443	522441	NP_1068A	999	100	100	521443	522441	NP_RS02675
-3	1	528094	528963	NP_1080A	870	100	100	528094	528963	NP_RS02710
-3	1	532000	532737	NP_1088A	738	100	100	532000	532737	NP_RS02730
-3	1	533413	537312	NP_1092A	3900	100	100	533413	537312	NP_RS02740
-3	1	543928	544596	NP_1110A	669	100	100	543928	544596	NP_RS02785
-3	1	544822	545835	NP_1114A	1014	100	100	544822	545835	NP_RS02795
-3	1	546811	547776	NP_1118A	966	100	100	546811	547776	NP_RS02805
-3	1	568675	569976	NP_1168A	1302	100	100	568675	569976	NP_RS02930
-3	1	580597	582693	NP_1192A	2097	100	100	580597	582693	NP_RS02990
-3	1	582748	583800	NP_1194A	1053	100	100	582748	583800	NP_RS02995
-3	1	583864	586143	NP_1196A	2280	100	100	583864	586143	NP_RS03000
-3	1	588178	589080	NP_1202A	903	100	100	588178	589080	NP_RS03015
-3	1	590458	591021	NP_1208A	564	100	100	590458	591021	NP_RS03030
-3	1	592495	592617	NP_1212A	0	0	0	-	-	
-3	1	593689	597267	NP_1216A	3579	100	100	593689	597267	NP_RS03045
-3	1	610333	610518	NP_1242A	186	100	100	610333	610518	NP_RS03110
-3	1	614980	615228	NP_1250A	249	100	100	614980	615228	NP_RS03130
-3	1	622345	623064	NP_1268A	720	100	100	622345	623064	NP_RS03170
-3	1	628447	629037	NP_1280A	591	100	100	628447	629037	NP_RS03200
-3	1	629038	629967	NP_1282A	930	100	100	629038	629967	NP_RS03205
-3	1	633370	633825	NP_1296A	456	100	100	633370	633825	NP_RS03240
-3	1	638461	638622	NP_1308A	162	100	100	638461	638622	NP_RS03270
-3	1	639937	641073	NP_1314A	1137	100	100	639937	641073	NP_RS03285
-3	1	650461	651186	NP_1336A	726	100	100	650461	651186	NP_RS03335
-3	1	662011	663276	NP_1362A	1266	100	100	662011	663276	NP_RS03400
-3	1	664006	665175	NP_1366A	1170	100	100	664006	665175	NP_RS03410
-3	1	671656	672690	NP_1386A	1035	100	100	671656	672690	NP_RS03460
-3	1	672820	673848	NP_1388A	1029	100	100	672820	673848	NP_RS03465
-3	1	684358	685731	NP_1414A	1374	100	100	684358	685731	NP_RS03530
-3	1	693058	693825	NP_1436A	768	100	100	693058	693825	NP_RS03590
-3	1	701716	703020	NP_1450A	1305	100	100	701716	703020	NP_RS03630
-3	1	703063	706098	NP_1452A	3036	100	100	703063	706098	NP_RS03635
-3	1	717037	719475	NP_1478A	2439	100	100	717037	719475	NP_RS03700
-3	1	726943	728160	NP_1500A	1218	100	100	726943	728160	NP_RS03755
-3	1	732514	737736	NP_1508A	5223	100	100	732514	737736	NP_RS03775
-3	1	743368	743703	NP_1522A	252	75	100	743452	743703	NP_RS03810
-3	1	747538	747843	NP_1528A	306	100	100	747538	747843	NP_RS03825
-3	1	751198	751827	NP_1538A	630	100	100	751198	751827	NP_RS03850
-3	1	751921	752358	NP_1540A	438	100	100	751921	752358	NP_RS03855
-3	1	756628	756780	NP_1556A	0	0	0	-	-	
-3	1	756790	756903	NP_1558A	0	0	0	-	-	
-3	1	758227	758430	NP_1566A	204	100	100	758227	758430	NP_RS03910
-3	1	760678	762543	NP_1576A	1851	99	100	760678	762528	NP_RS03935
-3	1	783274	784047	NP_1628A	774	100	100	783274	784047	NP_RS04065
-3	1	787363	787479	NP_1635D	0	0	0	-	-	
-3	1	790423	791994	NP_1642A	1572	100	100	790423	791994	NP_RS04100
-3	1	797995	799308	NP_1654A	1314	100	100	797995	799308	NP_RS04130
-3	1	799402	799866	NP_1656A	0	0	0	-	-	
-3	1	810022	811689	NP_1682A	1668	100	100	810022	811689	NP_RS04185
-3	1	815500	816363	NP_1690A	864	100	100	815500	816363	NP_RS04205
-3	1	820648	821466	NP_1702A	819	100	100	820648	821466	NP_RS04235
-3	1	823519	824178	NP_1708A	660	100	100	823519	824178	NP_RS04250
-3	1	825172	826431	NP_1714A	1260	100	100	825172	826431	NP_RS04265
-3	1	826435	826566	NP_1716A	0	0	0	-	-	
-3	1	829018	831195	NP_1722A	2178	100	100	829018	831195	NP_RS04280
-3	1	838750	839097	NP_1744A	348	100	100	838750	839097	NP_RS04340
-3	1	847666	848289	NP_1762A	624	100	100	847666	848289	NP_RS04385
-3	1	848332	848730	NP_1764A	399	100	100	848332	848730	NP_RS04390
-3	1	849094	849243	NP_1768A	150	100	100	849094	849243	NP_RS04400
-3	1	849307	850146	NP_1770A	840	100	100	849307	850146	NP_RS04405
-3	1	855994	857445	NP_1782A	1452	100	100	855994	857445	NP_RS04435
-3	1	857767	858501	NP_1786A	735	100	100	857767	858501	NP_RS04440
-3	1	865315	866763	NP_1796A	1449	100	100	865315	866763	NP_RS04460
-3	1	871183	872445	NP_1802A	1263	100	100	871183	872445	NP_RS04475
-3	1	874213	875487	NP_1806A	1275	100	100	874213	875487	NP_RS04485
-3	1	875491	875634	NP_1807K	0	0	0	-	-	
-3	1	882031	882327	NP_1820A	297	100	100	882031	882327	NP_RS04520
-3	1	884152	884601	NP_1826A	450	100	100	884152	884601	NP_RS04535
-3	1	890473	891072	NP_1842A	600	100	100	890473	891072	NP_RS04575
-3	1	894535	895551	NP_1850A	1017	100	100	894535	895551	NP_RS04595
-3	1	896758	898713	NP_1854A	1956	100	100	896758	898713	NP_RS04605
-3	1	905563	905766	NP_1866A	204	100	100	905563	905766	NP_RS04635
-3	1	911665	911967	NP_1880A	303	100	100	911665	911967	NP_RS04670
-3	1	919450	920271	NP_1892A	822	100	100	919450	920271	NP_RS04705
-3	1	933466	934881	NP_1914A	1416	100	100	933466	934881	NP_RS04765
-3	1	941335	942399	NP_1928A	1065	100	100	941335	942399	NP_RS04795
-3	1	955219	955698	NP_1956A	480	100	100	955219	955698	NP_RS04850
-3	1	955996	956214	NP_1960A	0	0	0	-	-	
-3	1	962395	963069	NP_1974A	675	100	100	962395	963069	NP_RS04890
-3	1	963100	964095	NP_1976A	996	100	100	963100	964095	NP_RS04895
-3	1	973957	974733	NP_1998A	777	100	100	973957	974733	NP_RS04945
-3	1	975886	976788	NP_2002A	903	100	100	975886	976788	NP_RS04955
-3	1	984703	985578	NP_2024A	876	100	100	984703	985578	NP_RS05005
-3	1	994741	995487	NP_2048A	747	100	100	994741	995487	NP_RS05065
-3	1	1004359	1005201	NP_2064A	843	100	100	1004359	1005201	NP_RS05100
-3	1	1005277	1005423	NP_2065H	147	100	64	1005277	1005507	NP_RS05105
-3	1	1011106	1011708	NP_2082A	603	100	100	1011106	1011708	NP_RS14095
-3	1	1029991	1030791	NP_2126A	801	100	100	1029991	1030791	NP_RS05250
-3	1	1039738	1040010	NP_2148A	189	69	100	1039738	1039926	NP_RS05305
-3	1	1048678	1049541	NP_2166A	864	100	100	1048678	1049541	NP_RS05350
-3	1	1050862	1051680	NP_2170A	819	100	100	1050862	1051680	NP_RS05360
-3	1	1065124	1065768	NP_2192A	645	100	100	1065124	1065768	NP_RS05415
-3	1	1067440	1068435	NP_2198A	996	100	100	1067440	1068435	NP_RS05430
-3	1	1070803	1071117	NP_2204A	0	0	0	-	-	
-3	1	1073188	1074621	NP_2210A	1434	100	100	1073188	1074621	NP_RS05455
-3	1	1078060	1078335	NP_2218A	276	100	100	1078060	1078335	NP_RS05475
-3	1	1086412	1087050	NP_2236A	639	100	100	1086412	1087050	NP_RS05515
-3	1	1093450	1094274	NP_2250A	825	100	100	1093450	1094274	NP_RS05550
-3	1	1099198	1101000	NP_2262A	1803	100	100	1099198	1101000	NP_RS05580
-3	1	1142848	1144455	NP_2358A	1608	100	100	1142848	1144455	NP_RS05820
-3	1	1146697	1146999	NP_2362A	303	100	100	1146697	1146999	NP_RS05830
-3	1	1156087	1157277	NP_2386A	1191	100	100	1156087	1157277	NP_RS05890
-3	1	1162768	1163373	NP_2400A	606	100	100	1162768	1163373	NP_RS05925
-3	1	1163374	1164126	NP_2402A	753	100	100	1163374	1164126	NP_RS05930
-3	1	1165396	1166313	NP_2406A	918	100	100	1165396	1166313	NP_RS05940
-3	1	1170562	1172067	NP_2416A	1506	100	100	1170562	1172067	NP_RS05965
-3	1	1176946	1177443	NP_2428A	498	100	100	1176946	1177443	NP_RS05995
-3	1	1183783	1184703	NP_2442A	921	100	100	1183783	1184703	NP_RS06030
-3	1	1184758	1185423	NP_2444A	666	100	100	1184758	1185423	NP_RS06035
-3	1	1191589	1191699	NP_2458A	0	0	0	-	-	
-3	1	1202881	1203912	NP_2480A	1032	100	100	1202881	1203912	NP_RS06120
-3	1	1204945	1205823	NP_2484A	879	100	100	1204945	1205823	NP_RS06130
-3	1	1205848	1206213	NP_2486A	366	100	100	1205848	1206213	NP_RS06135
-3	1	1210840	1211214	NP_2496A	375	100	100	1210840	1211214	NP_RS06165
-3	1	1211773	1212159	NP_2502A	387	100	100	1211773	1212159	NP_RS06180
-3	1	1215922	1216803	NP_2510A	882	100	95	1215922	1216851	NP_RS06200
-3	1	1218772	1220166	NP_2516A	1395	100	100	1218772	1220166	NP_RS06215
-3	1	1232056	1233195	NP_2542A	1140	100	100	1232056	1233195	NP_RS06270
-3	1	1235506	1235832	NP_2552A	327	100	100	1235506	1235832	NP_RS06290
-3	1	1241635	1241832	NP_2576A	198	100	100	1241635	1241832	NP_RS06350
-3	1	1246381	1246617	NP_2588A	237	100	100	1246381	1246617	NP_RS06380
-3	1	1249675	1250709	NP_2598A	1035	100	100	1249675	1250709	NP_RS06400
-3	1	1260646	1261818	NP_2616A	1173	100	100	1260646	1261818	NP_RS06445
-3	1	1277161	1277586	NP_2646A	426	100	100	1277161	1277586	NP_RS06520
-3	1	1289773	1289967	NP_2666A	195	100	100	1289773	1289967	NP_RS06575
-3	1	1300411	1301712	NP_2684A	1302	100	100	1300411	1301712	NP_RS06620
-3	1	1303999	1304301	NP_2690A	303	100	100	1303999	1304301	NP_RS06635
-3	1	1305223	1305675	NP_2696A	453	100	100	1305223	1305675	NP_RS06650
-3	1	1331011	1331493	NP_2750A	483	100	100	1331011	1331493	NP_RS06790
-3	1	1341577	1344018	NP_2778A	2442	100	100	1341577	1344018	NP_RS06855
-3	1	1344076	1345572	NP_2780A	1497	100	100	1344076	1345572	NP_RS06860
-3	1	1347169	1347873	NP_2788A	705	100	100	1347169	1347873	NP_RS06880
-3	1	1347964	1348212	NP_2790A	0	0	0	-	-	
-3	1	1350715	1351758	NP_2798A	1029	99	100	1350715	1351743	NP_RS06905
-3	1	1353634	1354569	NP_2802A	936	100	100	1353634	1354569	NP_RS06915
-3	1	1354633	1355652	NP_2804A	1020	100	100	1354633	1355652	NP_RS06920
-3	1	1355716	1355955	NP_2806A	240	100	100	1355716	1355955	NP_RS06925
-3	1	1361680	1362660	NP_2822A	981	100	100	1361680	1362660	NP_RS06965
-3	1	1372141	1372332	NP_2854A	192	100	100	1372141	1372332	NP_RS07055
-3	1	1383190	1385271	NP_2874A	2082	100	100	1383190	1385271	NP_RS07105
-3	1	1395319	1395912	NP_2904A	594	100	100	1395319	1395912	NP_RS07180
-3	1	1399744	1401579	NP_2914A	1827	100	100	1399744	1401570	NP_RS14135
-3	1	1420168	1421790	NP_2952A	1623	100	100	1420168	1421790	NP_RS07295
-3	1	1423834	1425039	NP_2956A	1206	100	100	1423834	1425039	NP_RS07305
-3	1	1425184	1425726	NP_2958A	543	100	100	1425184	1425726	NP_RS07310
-3	1	1426060	1427805	NP_2962A	1746	100	100	1426060	1427805	NP_RS07320
-3	1	1432090	1432704	NP_2974A	615	100	100	1432090	1432704	NP_RS07350
-3	1	1434709	1435386	NP_2980A	678	100	100	1434709	1435386	NP_RS07370
-3	1	1440346	1441329	NP_2988A	984	100	100	1440346	1441329	NP_RS07390
-3	1	1441429	1442682	NP_2990A	1254	100	100	1441429	1442682	NP_RS07395
-3	1	1449364	1450233	NP_3012A	870	100	100	1449364	1450233	NP_RS07445
-3	1	1450777	1452207	NP_3016A	1431	100	100	1450777	1452207	NP_RS07455
-3	1	1456954	1457643	NP_3026A	690	100	100	1456954	1457643	NP_RS07480
-3	1	1458898	1460181	NP_3030A	1284	100	100	1458898	1460181	NP_RS07490
-3	1	1462462	1463733	NP_3036A	1272	100	100	1462462	1463733	NP_RS07505
-3	1	1473481	1473705	NP_3066A	225	100	100	1473481	1473705	NP_RS07575
-3	1	1477162	1478058	NP_3074A	897	100	100	1477162	1478058	NP_RS07595
-3	1	1480909	1481946	NP_3080A	1038	100	100	1480909	1481946	NP_RS07610
-3	1	1483246	1483899	NP_3084A	654	100	100	1483246	1483899	NP_RS07620
-3	1	1501768	1502142	NP_3114A	375	100	100	1501768	1502142	NP_RS07710
-3	1	1506826	1507242	NP_3124A	417	100	100	1506826	1507242	NP_RS07735
-3	1	1528399	1529232	NP_3162A	834	100	100	1528399	1529232	NP_RS07830
-3	1	1530475	1531239	NP_3166A	765	100	100	1530475	1531239	NP_RS07840
-3	1	1531336	1532304	NP_3168A	969	100	100	1531336	1532304	NP_RS07845
-3	1	1536832	1537488	NP_3182A	657	100	96	1536832	1537512	NP_RS07885
-3	1	1544818	1545465	NP_3200A	648	100	100	1544818	1545465	NP_RS07930
-3	1	1554538	1555044	NP_3222A	507	100	100	1554538	1555044	NP_RS07985
-3	1	1557076	1558722	NP_3226A	1647	100	98	1557076	1558752	NP_RS07995
-3	1	1558804	1560093	NP_3228A	1290	100	100	1558804	1560093	NP_RS08000
-3	1	1561335	1562379	NP_3236A	0	0	0	-	-	
-3	1	1564552	1564743	NP_3246A	192	100	100	1564552	1564743	NP_RS08040
-3	1	1568311	1568958	NP_3260A	648	100	100	1568311	1568958	NP_RS08070
-3	1	1581235	1581489	NP_3282A	255	100	100	1581235	1581489	NP_RS08125
-3	1	1582672	1583184	NP_3286A	513	100	100	1582672	1583184	NP_RS08135
-3	1	1598647	1599138	NP_3334A	492	100	100	1598647	1599138	NP_RS08245
-3	1	1607446	1608105	NP_3350A	660	100	74	1607446	1608336	NP_RS08280
-3	1	1610434	1611921	NP_3356A	1488	100	98	1610434	1611951	NP_RS08300
-3	1	1616338	1616829	NP_3368A	492	100	100	1616338	1616829	NP_RS08330
-3	1	1616902	1617390	NP_3370A	489	100	100	1616902	1617390	NP_RS08335
-3	1	1620613	1624167	NP_3376A	3555	100	100	1620613	1624167	NP_RS08350
-3	1	1627561	1629201	NP_3386A	1641	100	100	1627561	1629201	NP_RS08370
-3	1	1643878	1644321	NP_3418A	444	100	100	1643878	1644321	NP_RS08450
-3	1	1652212	1652976	NP_3434A	765	100	100	1652212	1652976	NP_RS08490
-3	1	1653028	1653447	NP_3436A	420	100	100	1653028	1653447	NP_RS08495
-3	1	1655416	1655844	NP_3442A	429	100	100	1655416	1655844	NP_RS08510
-3	1	1668592	1669758	NP_3460A	1167	100	100	1668592	1669758	NP_RS08555
-3	1	1678339	1679445	NP_3480A	1107	100	100	1678339	1679445	NP_RS08600
-3	1	1682974	1683996	NP_3486A	1023	100	100	1682974	1683996	NP_RS08615
-3	1	1685578	1686219	NP_3492A	642	100	100	1685578	1686219	NP_RS08630
-3	1	1696987	1697790	NP_3510A	804	100	100	1696987	1697790	NP_RS08675
-3	1	1698217	1699563	NP_3514A	1347	100	100	1698217	1699563	NP_RS08685
-3	1	1717504	1718463	NP_3556A	960	100	100	1717504	1718463	NP_RS08790
-3	1	1718653	1719978	NP_3560A	1326	100	100	1718653	1719978	NP_RS08795
-3	1	1722589	1724133	NP_3564A	1545	100	100	1722589	1724133	NP_RS08805
-3	1	1725313	1725654	NP_3568A	342	100	100	1725313	1725654	NP_RS08815
-3	1	1727383	1727592	NP_3574A	210	100	100	1727383	1727592	NP_RS08830
-3	1	1736029	1737270	NP_3590A	1242	100	100	1736029	1737270	NP_RS08865
-3	1	1749544	1749786	NP_3615D	243	100	100	1749544	1749786	NP_RS08930
-3	1	1752205	1752801	NP_3622A	534	89	100	1752205	1752738	NP_RS08950
-3	1	1756342	1757298	NP_3630A	957	100	100	1756342	1757298	NP_RS08970
-3	1	1768897	1769442	NP_3658A	546	100	100	1768897	1769442	NP_RS09035
-3	1	1777336	1777629	NP_3684A	294	100	100	1777336	1777629	NP_RS09100
-3	1	1781053	1782768	NP_3694A	1716	100	100	1781053	1782768	NP_RS09120
-3	1	1782973	1783998	NP_3696A	1026	100	100	1782973	1783998	NP_RS09125
-3	1	1787428	1787814	NP_3704A	387	100	100	1787428	1787814	NP_RS09145
-3	1	1788289	1789743	NP_3708A	1455	100	100	1788289	1789743	NP_RS09155
-3	1	1791484	1792722	NP_3712A	1239	100	100	1791484	1792722	NP_RS09170
-3	1	1801888	1803120	NP_3732A	1233	100	100	1801888	1803120	NP_RS09225
-3	1	1809538	1809816	NP_3750A	279	100	100	1809538	1809816	NP_RS09270
-3	1	1810948	1811856	NP_3754A	909	100	100	1810948	1811856	NP_RS09280
-3	1	1811905	1812189	NP_3756A	285	100	100	1811905	1812189	NP_RS09285
-3	1	1813024	1813779	NP_3762A	756	100	100	1813024	1813779	NP_RS09300
-3	1	1816414	1817103	NP_3768A	690	100	100	1816414	1817103	NP_RS09315
-3	1	1819303	1821156	NP_3774A	1854	100	100	1819303	1821156	NP_RS09330
-3	1	1821220	1821720	NP_3776A	501	100	100	1821220	1821720	NP_RS09335
-3	1	1824787	1825773	NP_3784A	987	100	100	1824787	1825773	NP_RS09355
-3	1	1826116	1826679	NP_3788A	564	100	100	1826116	1826679	NP_RS09365
-3	1	1832413	1833201	NP_3804A	789	100	100	1832413	1833201	NP_RS09405
-3	1	1836154	1837194	NP_3814A	1041	100	100	1836154	1837194	NP_RS09430
-3	1	1839823	1839981	NP_3821C	0	0	0	-	-	
-3	1	1840093	1840596	NP_3822A	504	100	100	1840093	1840596	NP_RS09450
-3	1	1848148	1850160	NP_3842A	2013	100	100	1848148	1850160	NP_RS09505
-3	1	1853656	1854810	NP_3850A	1155	100	100	1853656	1854810	NP_RS09525
-3	1	1893376	1895406	NP_3888A	2031	100	100	1893376	1895406	NP_RS09610
-3	1	1897045	1897725	NP_3894A	681	100	100	1897045	1897725	NP_RS09625
-3	1	1898245	1898442	NP_3894B	198	100	100	1898245	1898442	NP_RS09630
-3	1	1899775	1901067	NP_3900A	1293	100	100	1899775	1901067	NP_RS09635
-3	1	1901641	1902330	NP_3904A	690	100	100	1901641	1902330	NP_RS09645
-3	1	1907128	1907694	NP_3914A	567	100	100	1907128	1907694	NP_RS09675
-3	1	1922332	1922625	NP_3946A	294	100	100	1922332	1922625	NP_RS09755
-3	1	1923586	1924173	NP_3952A	549	93	100	1923586	1924134	NP_RS09765
-3	1	1924255	1924752	NP_3954A	498	100	100	1924255	1924752	NP_RS09770
-3	1	1931818	1933914	NP_3966A	2097	100	100	1931818	1933914	NP_RS09800
-3	1	1940440	1941282	NP_3982A	843	100	100	1940440	1941282	NP_RS09840
-3	1	1941334	1941789	NP_3984A	456	100	100	1941334	1941789	NP_RS09845
-3	1	1945342	1946097	NP_3994A	756	100	100	1945342	1946097	NP_RS09875
-3	1	1957657	1958397	NP_4010A	741	100	100	1957657	1958397	NP_RS09915
-3	1	1958839	1959702	NP_4014A	864	100	100	1958839	1959702	NP_RS09925
-3	1	1960795	1962810	NP_4020A	2016	100	100	1960795	1962810	NP_RS09940
-3	1	1969357	1970166	NP_4034A	810	100	100	1969357	1970166	NP_RS09975
-3	1	1972333	1972938	NP_4040A	606	100	100	1972333	1972938	NP_RS09990
-3	1	1975492	1977381	NP_4046A	1890	100	100	1975492	1977381	NP_RS10005
-3	1	1978327	1979481	NP_4050A	1155	100	100	1978327	1979481	NP_RS10015
-3	1	1980556	1981200	NP_4054A	645	100	100	1980556	1981200	NP_RS10025
-3	1	1981243	1981443	NP_4056A	201	100	100	1981243	1981443	NP_RS10030
-3	1	1981549	1982439	NP_4058A	891	100	100	1981549	1982439	NP_RS10035
-3	1	1987066	1987977	NP_4072A	912	100	100	1987066	1987977	NP_RS10070
-3	1	1991524	1992183	NP_4082A	660	100	100	1991524	1992183	NP_RS10095
-3	1	1992823	1993419	NP_4086A	597	100	100	1992823	1993419	NP_RS10105
-3	1	2015398	2015700	NP_4144A	303	100	100	2015398	2015700	NP_RS10245
-3	1	2018809	2019471	NP_4152A	663	100	100	2018809	2019471	NP_RS10265
-3	1	2022319	2022603	NP_4162A	285	100	100	2022319	2022603	NP_RS10290
-3	1	2027212	2027781	NP_4172A	570	100	100	2027212	2027781	NP_RS10315
-3	1	2038591	2039127	NP_4198A	537	100	100	2038591	2039127	NP_RS10385
-3	1	2039158	2041032	NP_4200A	1875	100	100	2039158	2041032	NP_RS10390
-3	1	2044018	2045193	NP_4210A	1176	100	100	2044018	2045193	NP_RS10420
-3	1	2048887	2049363	NP_4218A	477	100	100	2048887	2049363	NP_RS10440
-3	1	2049628	2049957	NP_4220A	330	100	100	2049628	2049957	NP_RS10445
-3	1	2051065	2052819	NP_4224A	1755	100	100	2051065	2052819	NP_RS10455
-3	1	2060395	2061507	NP_4236A	1113	100	100	2060395	2061507	NP_RS10485
-3	1	2070796	2072544	NP_4252A	1749	100	100	2070796	2072544	NP_RS10525
-3	1	2072548	2073714	NP_4254A	1167	100	100	2072548	2073714	NP_RS10530
-3	1	2089609	2090265	NP_4286A	657	100	100	2089609	2090265	NP_RS10600
-3	1	2099161	2099418	NP_4304A	258	100	75	2099161	2099505	NP_RS10640
-3	1	2104255	2105517	NP_4320A	1263	100	100	2104255	2105517	NP_RS10680
-3	1	2111032	2111838	NP_4334A	807	100	100	2111032	2111838	NP_RS10710
-3	1	2112691	2112849	NP_4340A	0	0	0	-	-	
-3	1	2116591	2116926	NP_4350A	300	89	100	2116591	2116890	NP_RS10750
-3	1	2116999	2117487	NP_4352A	489	100	100	2116999	2117487	NP_RS10755
-3	1	2118430	2119572	NP_4356A	1143	100	100	2118430	2119572	NP_RS10765
-3	1	2121097	2121777	NP_4360A	681	100	100	2121097	2121777	NP_RS10775
-3	1	2128042	2130303	NP_4372A	2262	100	100	2128042	2130303	NP_RS10805
-3	1	2130406	2131407	NP_4374A	1002	100	100	2130406	2131407	NP_RS10810
-3	1	2134084	2136417	NP_4380A	2334	100	100	2134084	2136417	NP_RS10825
-3	1	2139403	2140200	NP_4388A	798	100	100	2139403	2140200	NP_RS10845
-3	1	2142757	2143185	NP_4396A	429	100	100	2142757	2143185	NP_RS10865
-3	1	2143720	2144520	NP_4402A	801	100	100	2143720	2144520	NP_RS10870
-3	1	2146933	2148081	NP_4410A	1149	100	100	2146933	2148081	NP_RS10885
-3	1	2152468	2153112	NP_4426A	645	100	100	2152468	2153112	NP_RS10920
-3	1	2153638	2154948	NP_4430A	1311	100	100	2153638	2154948	NP_RS10930
-3	1	2155081	2156145	NP_4432A	1065	100	100	2155081	2156145	NP_RS10935
-3	1	2161687	2162910	NP_4446A	1224	100	100	2161687	2162910	NP_RS10970
-3	1	2163016	2163366	NP_4448A	351	100	100	2163016	2163366	NP_RS10975
-3	1	2163373	2164437	NP_4450A	1065	100	100	2163373	2164437	NP_RS10980
-3	1	2174290	2174607	NP_4474A	318	100	100	2174290	2174607	NP_RS11045
-3	1	2175124	2176032	NP_4476A	909	100	100	2175124	2176032	NP_RS11050
-3	1	2176714	2177043	NP_4482A	330	100	100	2176714	2177043	NP_RS11065
-3	1	2186098	2187243	NP_4504A	1146	100	100	2186098	2187243	NP_RS11120
-3	1	2191069	2191602	NP_4510A	534	100	100	2191069	2191602	NP_RS11135
-3	1	2191651	2192541	NP_4512A	891	100	100	2191651	2192541	NP_RS11140
-3	1	2192626	2193039	NP_4514A	414	100	100	2192626	2193039	NP_RS11145
-3	1	2193127	2194371	NP_4516A	1245	100	100	2193127	2194371	NP_RS11150
-3	1	2195209	2196546	NP_4520A	1338	100	100	2195209	2196546	NP_RS11160
-3	1	2202589	2202813	NP_4536A	225	100	100	2202589	2202813	NP_RS11200
-3	1	2204551	2204958	NP_4540A	408	100	100	2204551	2204958	NP_RS11210
-3	1	2217406	2217744	NP_4568A	339	100	100	2217406	2217744	NP_RS11280
-3	1	2223490	2224638	NP_4580A	1149	100	100	2223490	2224638	NP_RS11310
-3	1	2232682	2232861	NP_4598A	180	100	100	2232682	2232861	NP_RS11355
-3	1	2234266	2237292	NP_4606A	3027	100	100	2234266	2237292	NP_RS11375
-3	1	2241901	2242440	NP_4614A	312	58	100	2241901	2242212	NP_RS11395
-3	1	2244058	2244189	NP_4618A	0	0	0	-	-	
-3	1	2244277	2247411	NP_4620A	3135	100	100	2244277	2247411	NP_RS11405
-3	1	2275141	2276460	NP_4660A	1320	100	100	2275141	2276460	NP_RS11490
-3	1	2290189	2293116	NP_4690A	2928	100	100	2290189	2293116	NP_RS11565
-3	1	2293264	2294421	NP_4692A	1158	100	80	2293264	2294703	NP_RS11570
-3	1	2301022	2302458	NP_4702A	1437	100	100	2301022	2302458	NP_RS11590
