SID	Annotation	Site begin	Site end	Site name	Overlapped symbols	Overlapped perc.	Partner overlapped perc.	Partner begin	Partner end	Partner name
CHR	2	1241124	1241624	NP_RS06345	501	100	100	1241124	1241624	NP_2574A
CHR	2	1241635	1241832	NP_RS06350	198	100	100	1241635	1241832	NP_2576A
CHR	2	1241946	1243142	NP_RS06355	1197	100	100	1241946	1243142	NP_2578A
CHR	2	1243143	1243457	NP_RS06360	315	100	100	1243143	1243457	NP_2580A
CHR	2	1243541	1244212	NP_RS06365	672	100	97	1243520	1244212	NP_2582A
CHR	2	1244215	1245420	NP_RS06370	1206	100	100	1244215	1245420	NP_2584A
CHR	2	1245433	1246371	NP_RS06375	939	100	100	1245433	1246371	NP_2586A
CHR	2	1246381	1246617	NP_RS06380	237	100	100	1246381	1246617	NP_2588A
CHR	2	1246725	1248107	NP_RS06385	1362	98	100	1246746	1248107	NP_2590A
CHR	2	1248261	1249148	NP_RS06390	888	100	100	1248261	1249148	NP_2594A
CHR	2	1249273	1249674	NP_RS06395	402	100	100	1249273	1249674	NP_2596A
CHR	2	1249675	1250709	NP_RS06400	1035	100	100	1249675	1250709	NP_2598A
CHR	2	1250820	1251134	NP_RS06405	315	100	100	1250820	1251134	NP_2600A
CHR	2	1251156	1252844	NP_RS06410	1689	100	100	1251156	1252844	NP_2602A
CHR	2	1253013	1253819	NP_RS06415	807	100	100	1253013	1253819	NP_2604A
CHR	2	1254382	1255563	NP_RS06420	1182	100	100	1254382	1255563	NP_2606A
CHR	2	1255560	1256990	NP_RS06425	1431	100	100	1255560	1256990	NP_2608A
CHR	2	1257000	1258865	NP_RS06430	1866	100	100	1257000	1258865	NP_2610A
CHR	2	1258931	1260082	NP_RS06435	1152	100	100	1258931	1260085	NP_2612A
CHR	2	1260172	1260615	NP_RS06440	444	100	100	1260172	1260615	NP_2614A
CHR	2	1260646	1261818	NP_RS06445	1173	100	100	1260646	1261818	NP_2616A
CHR	2	1261997	1262755	NP_RS06450	759	100	100	1261997	1262755	NP_2618A
CHR	2	1263258	1264421	NP_RS06455	1164	100	100	1263258	1264421	NP_2620A
CHR	2	1264561	1265604	NP_RS06460	1044	100	100	1264561	1265604	NP_2622A
CHR	2	1265618	1267882	NP_RS06465	2265	100	100	1265618	1267882	NP_2624A
CHR	2	1267975	1269546	NP_RS06470	1572	100	100	1267975	1269546	NP_2626A
CHR	2	1269705	1270844	NP_RS06475	1140	100	100	1269705	1270844	NP_2628A
CHR	2	1270940	1271827	NP_RS06480	888	100	100	1270940	1271827	NP_2630A
CHR	2	1271824	1272645	NP_RS06485	822	100	100	1271824	1272645	NP_2632A
CHR	2	1272857	1273798	NP_RS06490	942	100	100	1272857	1273798	NP_2634A
CHR	2	1274101	1275024	NP_RS06495	924	100	100	1274101	1275024	NP_2636A
CHR	2	1275093	1275596	NP_RS06500	504	100	100	1275093	1275596	NP_2638A
CHR	2	1275586	1275804	NP_RS06505	219	100	100	1275586	1275804	NP_2640A
CHR	2	1275871	1276794	NP_RS06510	924	100	100	1275871	1276794	NP_2642A
CHR	2	1276782	1277003	NP_RS06515	222	100	100	1276782	1277003	NP_2644A
CHR	2	1277161	1277586	NP_RS06520	426	100	100	1277161	1277586	NP_2646A
CHR	2	1277651	1278055	NP_RS06525	405	100	100	1277651	1278055	NP_2648A
CHR	2	1278336	1278713	NP_RS06530	378	100	100	1278336	1278713	NP_2650A
CHR	2	1278734	1279108	NP_RS06535	375	100	100	1278734	1279108	NP_2652A
CHR	2	1279167	1282748	NP_RS06540	3582	100	100	1279167	1282748	NP_2654A
CHR	2	1282817	1287295	NP_RS14115	4479	100	100	1282817	1287295	NP_2656A
CHR	2	1287413	1287730	NP_RS14120	318	100	90	1287377	1287730	NP_2658A
CHR	2	1288120	1288596	NP_RS06560	477	100	100	1288120	1288596	NP_2660A
CHR	2	1288611	1289105	NP_RS06565	495	100	100	1288611	1289105	NP_2662A
CHR	2	1289186	1289776	NP_RS06570	591	100	100	1289186	1289776	NP_2664A
CHR	2	1289773	1289967	NP_RS06575	195	100	100	1289773	1289967	NP_2666A
CHR	2	1290118	1292673	NP_RS06580	2556	100	100	1290118	1292673	NP_2668A
CHR	2	1292730	1293896	NP_RS06585	1167	100	100	1292730	1293896	NP_2670A
CHR	2	1293957	1294616	NP_RS06590	660	100	100	1293957	1294616	NP_2672A
CHR	2	1294616	1295872	NP_RS06595	1257	100	100	1294616	1295872	NP_2674A
CHR	2	1295891	1298101	NP_RS06600	2211	100	100	1295891	1298101	NP_2676A
CHR	2	1298156	1298440	NP_RS06605	285	100	100	1298156	1298440	NP_2678A
CHR	2	1298505	1299554	NP_RS06610	1050	100	100	1298505	1299554	NP_2680A
CHR	2	1299798	1300397	NP_RS06615	600	100	100	1299798	1300397	NP_2682A
CHR	2	1300411	1301712	NP_RS06620	1302	100	100	1300411	1301712	NP_2684A
CHR	2	1301780	1302940	NP_RS06625	1044	90	100	1301780	1302823	NP_2686A
CHR	2	1302959	1303990	NP_RS06630	1032	100	100	1302959	1303990	NP_2688A
CHR	2	1303999	1304301	NP_RS06635	303	100	100	1303999	1304301	NP_2690A
CHR	2	1304306	1304512	NP_RS06640	207	100	100	1304306	1304512	NP_2692A
CHR	2	1304645	1305199	NP_RS06645	555	100	100	1304645	1305199	NP_2694A
CHR	2	1305223	1305675	NP_RS06650	453	100	100	1305223	1305675	NP_2696A
CHR	2	1305769	1306188	NP_RS06655	420	100	100	1305769	1306188	NP_2698A
CHR	2	1306224	1306703	NP_RS06660	480	100	100	1306224	1306703	NP_2700A
CHR	2	1306796	1308301	NP_RS06665	1506	100	100	1306796	1308301	NP_2702A
CHR	2	1308298	1308945	NP_RS06670	648	100	100	1308298	1308945	NP_2704A
CHR	2	1309152	1309364	NP_RS06675	213	100	77	1309089	1309364	NP_2706A
CHR	2	1309451	1311592	NP_RS06680	2142	100	100	1309451	1311592	NP_2708A
CHR	2	1312651	1313067	NP_RS06690	417	100	100	1312651	1313067	NP_2710A
CHR	2	1313068	1314129	NP_RS06695	1062	100	100	1313068	1314129	NP_2712A
CHR	2	1314154	1315077	NP_RS06700	924	100	100	1314154	1315077	NP_2714A
CHR	2	1315074	1316096	NP_RS06705	1023	100	100	1315074	1316096	NP_2716A
CHR	2	1316196	1316783	NP_RS06710	588	100	100	1316196	1316783	NP_2718A
CHR	2	1317008	1317220	NP_RS06715	213	100	100	1317008	1317220	NP_2720A
CHR	2	1317303	1317581	NP_RS06720	279	100	100	1317303	1317581	NP_2722A
CHR	2	1317625	1318962	NP_RS06725	1338	100	100	1317625	1318962	NP_2724A
CHR	2	1318967	1320727	NP_RS06730	1761	100	100	1318967	1320727	NP_2726A
CHR	2	1320724	1321089	NP_RS06735	366	100	100	1320724	1321089	NP_2728A
CHR	2	1321164	1322051	NP_RS06740	888	100	100	1321164	1322051	NP_2730A
CHR	2	1322112	1322819	NP_RS06745	708	100	100	1322112	1322819	NP_2732A
CHR	2	1322891	1323856	NP_RS06750	939	97	100	1322918	1323856	NP_2734A
CHR	2	1323856	1324860	NP_RS06755	1005	100	100	1323856	1324860	NP_2736A
CHR	2	1324875	1326341	NP_RS06760	1467	100	100	1324875	1326341	NP_2738A
CHR	2	1326342	1327169	NP_RS06765	828	100	100	1326342	1327169	NP_2740A
CHR	2	1327166	1329739	NP_RS06770	2574	100	100	1327166	1329739	NP_2742A
CHR	2	1329842	1330036	NP_RS06775	195	100	100	1329842	1330036	NP_2744A
CHR	2	1330125	1330559	NP_RS06780	408	94	100	1330152	1330559	NP_2746A
CHR	2	1330649	1331014	NP_RS06785	366	100	100	1330649	1331014	NP_2748A
CHR	2	1331011	1331493	NP_RS06790	483	100	100	1331011	1331493	NP_2750A
CHR	2	1331580	1332005	NP_RS06795	426	100	100	1331580	1332005	NP_2752A
CHR	2	1332209	1334164	NP_RS06800	1956	100	100	1332209	1334164	NP_2754A
CHR	2	1334165	1334608	NP_RS06805	444	100	100	1334165	1334608	NP_2756A
CHR	2	1334601	1335056	NP_RS06810	456	100	100	1334601	1335056	NP_2758A
CHR	2	1335121	1336452	NP_RS06815	1332	100	100	1335121	1336452	NP_2760A
CHR	2	1336496	1336852	NP_RS06820	357	100	100	1336496	1336852	NP_2762A
CHR	2	1336917	1337654	NP_RS06825	738	100	100	1336917	1337654	NP_2764A
CHR	2	1337771	1338340	NP_RS06830	570	100	100	1337771	1338340	NP_2766A
CHR	2	1338345	1338743	NP_RS06835	399	100	100	1338345	1338743	NP_2768A
CHR	2	1338816	1340069	NP_RS06840	1254	100	100	1338816	1340069	NP_2770A
CHR	2	1340385	1341170	NP_RS06845	786	100	100	1340385	1341170	NP_2774A
CHR	2	1341221	1341580	NP_RS06850	360	100	100	1341221	1341580	NP_2776A
CHR	2	1341577	1344018	NP_RS06855	2442	100	100	1341577	1344018	NP_2778A
CHR	2	1344076	1345572	NP_RS06860	1497	100	100	1344076	1345572	NP_2780A
CHR	2	1345572	1346138	NP_RS06865	567	100	100	1345572	1346138	NP_2782A
CHR	2	1346381	1346632	NP_RS06870	252	100	100	1346381	1346632	NP_2784A
CHR	2	1346633	1347067	NP_RS06875	435	100	100	1346633	1347067	NP_2786A
CHR	2	1347169	1347873	NP_RS06880	705	100	100	1347169	1347873	NP_2788A
CHR	2	1347901	1348317	NP_RS06885	249	60	100	1347964	1348212	NP_2790A
CHR	2	1348460	1348972	NP_RS06890	513	100	100	1348460	1348972	NP_2792A
CHR	2	1348991	1349641	NP_RS06895	651	100	100	1348991	1349641	NP_2794A
CHR	2	1349697	1350671	NP_RS06900	975	100	100	1349697	1350671	NP_2796A
CHR	2	1350715	1351743	NP_RS06905	1029	100	99	1350715	1351758	NP_2798A
CHR	2	1351751	1353634	NP_RS06910	1884	100	100	1351751	1353634	NP_2800A
CHR	2	1353634	1354569	NP_RS06915	936	100	100	1353634	1354569	NP_2802A
CHR	2	1354633	1355652	NP_RS06920	1020	100	100	1354633	1355652	NP_2804A
CHR	2	1355716	1355955	NP_RS06925	240	100	100	1355716	1355955	NP_2806A
CHR	2	1356108	1356524	NP_RS06930	417	100	100	1356108	1356524	NP_2808A
CHR	2	1356754	1357791	NP_RS06935	1038	100	100	1356754	1357791	NP_2810A
CHR	2	1357796	1358122	NP_RS06940	327	100	100	1357796	1358122	NP_2812A
CHR	2	1358208	1358666	NP_RS06945	459	100	100	1358208	1358666	NP_2814A
CHR	2	1358788	1360050	NP_RS06950	1263	100	100	1358788	1360050	NP_2816A
CHR	2	1360047	1361060	NP_RS06955	1014	100	100	1360047	1361060	NP_2818A
CHR	2	1361063	1361683	NP_RS06960	621	100	100	1361063	1361683	NP_2820A
CHR	2	1361680	1362660	NP_RS06965	981	100	100	1361680	1362660	NP_2822A
CHR	2	1362789	1363835	NP_RS06970	1047	100	100	1362789	1363835	NP_2824A
CHR	2	1363839	1364069	NP_RS06975	231	100	100	1363839	1364069	NP_2826A
CHR	2	1364331	1364843	NP_RS06985	513	100	100	1364331	1364843	NP_2828A
CHR	2	1364843	1365367	NP_RS06990	525	100	100	1364843	1365367	NP_2830A
CHR	2	1365368	1365751	NP_RS06995	384	100	100	1365368	1365751	NP_2832A
CHR	2	1365753	1366496	NP_RS07000	744	100	100	1365753	1366496	NP_2834A
CHR	2	1366741	1367094	NP_RS07010	354	100	100	1366741	1367094	NP_2836A
CHR	2	1367091	1367525	NP_RS07015	435	100	100	1367091	1367525	NP_2838A
CHR	2	1367519	1367917	NP_RS07020	399	100	100	1367519	1367917	NP_2840A
CHR	2	1367930	1368124	NP_RS07025	195	100	100	1367930	1368124	NP_2842A
CHR	2	1368121	1368294	NP_RS07030	174	100	100	1368121	1368294	NP_2844A
CHR	2	1368291	1369487	NP_RS07035	1197	100	100	1368291	1369487	NP_2846A
CHR	2	1369484	1370317	NP_RS07040	834	100	100	1369484	1370317	NP_2848A
CHR	2	1370423	1371412	NP_RS07045	990	100	100	1370423	1371412	NP_2850A
CHR	2	1371409	1372140	NP_RS07050	732	100	100	1371409	1372140	NP_2852A
CHR	2	1372141	1372332	NP_RS07055	192	100	100	1372141	1372332	NP_2854A
CHR	2	1372383	1373441	NP_RS07060	1059	100	100	1372383	1373441	NP_2856A
CHR	2	1373438	1375531	NP_RS07065	2094	100	100	1373438	1375531	NP_2858A
CHR	2	1375871	1376116	NP_RS14125	246	100	25	1375697	1376698	NP_2860A
CHR	2	1376280	1376534	NP_RS14130	255	100	25	1375697	1376698	NP_2860A
CHR	2	1376795	1378186	NP_RS07075	1392	100	100	1376795	1378186	NP_2862A
CHR	2	1378240	1378983	NP_RS07080	744	100	100	1378240	1378983	NP_2864A
CHR	2	1378980	1380095	NP_RS07085	1116	100	100	1378980	1380095	NP_2866A
CHR	2	1380107	1380583	NP_RS07090	477	100	100	1380107	1380583	NP_2868A
CHR	2	1380615	1381313	NP_RS07095	699	100	100	1380615	1381313	NP_2870A
CHR	2	1381485	1383143	NP_RS07100	1659	100	100	1381485	1383143	NP_2872A
CHR	2	1383190	1385271	NP_RS07105	2082	100	100	1383190	1385271	NP_2874A
CHR	2	1385346	1386614	NP_RS07110	1269	100	100	1385346	1386614	NP_2876A
CHR	2	1386698	1387357	NP_RS07115	660	100	100	1386698	1387357	NP_2878A
CHR	2	1387382	1387597	NP_RS07120	216	100	100	1387382	1387597	NP_2880A
CHR	2	1387652	1387906	NP_RS07125	255	100	100	1387652	1387906	NP_2882A
CHR	2	1388015	1388671	NP_RS07130	657	100	100	1388015	1388671	NP_2884A
CHR	2	1388719	1389291	NP_RS07135	573	100	92	1388668	1389291	NP_2886A
CHR	2	1389407	1390223	NP_RS14035	468	57	100	1389407	1389874	NP_2888A
CHR	2	1390263	1391903	NP_RS07150	1641	100	100	1390263	1391903	NP_2892A
CHR	2	1392124	1393344	NP_RS07155	1221	100	100	1392124	1393344	NP_2894A
CHR	2	1393409	1393639	NP_RS07160	231	100	100	1393409	1393639	NP_2896A
CHR	2	1393661	1393861	NP_RS07165	201	100	100	1393661	1393861	NP_2898A
CHR	2	1393973	1394452	NP_RS07170	480	100	100	1393973	1394452	NP_2900A
CHR	2	1394495	1395313	NP_RS07175	819	100	100	1394495	1395313	NP_2902A
CHR	2	1395319	1395912	NP_RS07180	594	100	100	1395319	1395912	NP_2904A
CHR	2	1395909	1396517	NP_RS07185	609	100	100	1395909	1396517	NP_2906A
CHR	2	1396605	1397726	NP_RS07190	1122	100	100	1396605	1397726	NP_2908A
CHR	2	1397729	1399747	NP_RS07195	2019	100	100	1397729	1399747	NP_2910A
CHR	2	1399744	1401570	NP_RS14135	1827	100	100	1399744	1401579	NP_2914A
CHR	2	1401846	1402130	NP_RS07210	285	100	100	1401846	1402130	NP_2916A
CHR	2	1402162	1403376	NP_RS07215	1215	100	100	1402162	1403376	NP_2918A
CHR	2	1403464	1405068	NP_RS07220	1605	100	100	1403464	1405068	NP_2920A
CHR	2	1405065	1405562	NP_RS07225	498	100	100	1405065	1405562	NP_2922A
CHR	2	1405559	1406587	NP_RS07230	1029	100	100	1405559	1406587	NP_2924A
CHR	2	1406645	1407328	NP_RS07235	684	100	100	1406645	1407328	NP_2926A
CHR	2	1407445	1408125	NP_RS07240	681	100	100	1407445	1408125	NP_2928A
CHR	2	1408136	1409206	NP_RS07245	1071	100	100	1408136	1409206	NP_2930A
CHR	2	1409265	1409471	NP_RS07250	207	100	100	1409265	1409471	NP_2932A
CHR	2	1409580	1411391	NP_RS07255	1812	100	100	1409580	1411391	NP_2934A
CHR	2	1411536	1412354	NP_RS07260	819	100	100	1411536	1412354	NP_2936A
CHR	2	1412357	1413238	NP_RS07265	882	100	100	1412357	1413238	NP_2938A
CHR	2	1413487	1414791	NP_RS07270	1305	100	100	1413487	1414791	NP_2942A
CHR	2	1414862	1417513	NP_RS07275	2652	100	100	1414862	1417513	NP_2944A
CHR	2	1417607	1418158	NP_RS07280	552	100	100	1417607	1418158	NP_2946A
CHR	2	1418160	1418387	NP_RS07285	228	100	100	1418160	1418387	NP_2948A
CHR	2	1418525	1419871	NP_RS07290	1347	100	100	1418525	1419871	NP_2950A
CHR	2	1420168	1421790	NP_RS07295	1623	100	100	1420168	1421790	NP_2952A
CHR	2	1421790	1423832	NP_RS07300	2043	100	100	1421790	1423832	NP_2954A
CHR	2	1423834	1425039	NP_RS07305	1206	100	100	1423834	1425039	NP_2956A
CHR	2	1425184	1425726	NP_RS07310	543	100	100	1425184	1425726	NP_2958A
CHR	2	1425815	1426060	NP_RS07315	246	100	100	1425815	1426060	NP_2960A
CHR	2	1426060	1427805	NP_RS07320	1746	100	100	1426060	1427805	NP_2962A
CHR	2	1427802	1428314	NP_RS07325	513	100	100	1427802	1428314	NP_2964A
CHR	2	1428311	1428475	NP_RS07330	165	100	100	1428311	1428475	NP_2966A
CHR	2	1428577	1428780	NP_RS07335	204	100	100	1428577	1428780	NP_2968A
CHR	2	1428784	1429617	NP_RS07340	834	100	100	1428784	1429617	NP_2970A
CHR	2	1429624	1432080	NP_RS07345	2457	100	100	1429624	1432080	NP_2972A
CHR	2	1432090	1432704	NP_RS07350	615	100	100	1432090	1432704	NP_2974A
CHR	2	1432774	1433077	NP_RS14140	304	100	100	1432774	1433077	NP_2975E
CHR	2	1433210	1433602	NP_RS07360	393	100	100	1433210	1433602	NP_2976A
CHR	2	1433612	1434700	NP_RS07365	1089	100	100	1433612	1434700	NP_2978A
CHR	2	1434709	1435386	NP_RS07370	678	100	100	1434709	1435386	NP_2980A
CHR	2	1435538	1437679	NP_RS07375	2142	100	100	1435538	1437679	NP_2982A
CHR	2	1437657	1438550	NP_RS07380	894	100	100	1437657	1438550	NP_2984A
CHR	2	1438556	1440319	NP_RS07385	1764	100	100	1438556	1440319	NP_2986A
CHR	2	1440346	1441329	NP_RS07390	984	100	100	1440346	1441329	NP_2988A
CHR	2	1441429	1442682	NP_RS07395	1254	100	100	1441429	1442682	NP_2990A
CHR	2	1442780	1443370	NP_RS07400	591	100	100	1442780	1443370	NP_2992A
CHR	2	1443402	1444292	NP_RS07405	891	100	100	1443402	1444292	NP_2994A
CHR	2	1444361	1445089	NP_RS07410	729	100	100	1444361	1445089	NP_2996A
CHR	2	1445538	1445834	NP_RS07415	273	92	100	1445538	1445810	NP_3000A
CHR	2	1446025	1446303	NP_RS07420	279	100	100	1446025	1446303	NP_3002A
CHR	2	1446424	1447578	NP_RS07425	1155	100	100	1446424	1447578	NP_3004A
CHR	2	1447653	1447838	NP_RS07430	186	100	100	1447653	1447838	NP_3006A
CHR	2	1447897	1448433	NP_RS07435	537	100	100	1447897	1448433	NP_3008A
CHR	2	1448477	1449112	NP_RS07440	636	100	100	1448477	1449112	NP_3010A
CHR	2	1449364	1450233	NP_RS07445	870	100	100	1449364	1450233	NP_3012A
CHR	2	1450238	1450627	NP_RS07450	390	100	100	1450238	1450627	NP_3014A
CHR	2	1450777	1452207	NP_RS07455	1431	100	100	1450777	1452207	NP_3016A
CHR	2	1452380	1452673	NP_RS07460	294	100	92	1452380	1452697	NP_3018A
CHR	2	1452798	1454315	NP_RS07465	1518	100	100	1452798	1454315	NP_3020A
CHR	2	1454388	1455413	NP_RS07470	1026	100	100	1454388	1455413	NP_3022A
CHR	2	1455614	1456969	NP_RS07475	1356	100	100	1455614	1456969	NP_3024A
CHR	2	1456954	1457643	NP_RS07480	690	100	100	1456954	1457643	NP_3026A
CHR	2	1457643	1458863	NP_RS07485	1221	100	100	1457643	1458863	NP_3028A
CHR	2	1458898	1460181	NP_RS07490	1284	100	100	1458898	1460181	NP_3030A
CHR	2	1460463	1461782	NP_RS07495	1320	100	100	1460463	1461782	NP_3032A
CHR	2	1462070	1462423	NP_RS07500	354	100	18	1462070	1463998	NP_3034A
CHR	2	1462462	1463733	NP_RS07505	1272	100	66	1462070	1463998	NP_3034A
CHR	2	1464283	1465194	NP_RS07510	906	99	100	1464289	1465194	NP_3040A
CHR	2	1465199	1465924	NP_RS07515	726	100	100	1465199	1465924	NP_3042A
CHR	2	1466026	1466775	NP_RS07520	750	100	88	1465921	1466775	NP_3044A
CHR	2	1466778	1467515	NP_RS07525	693	94	100	1466823	1467515	NP_3046A
CHR	2	1467566	1467841	NP_RS07530	276	100	100	1467566	1467841	NP_3048A
CHR	2	1467943	1468347	NP_RS07535	405	100	100	1467943	1468347	NP_3050A
CHR	2	1468740	1469084	NP_RS07540	345	100	100	1468740	1469084	NP_3052A
CHR	2	1469145	1469696	NP_RS07545	552	100	100	1469145	1469696	NP_3054A
CHR	2	1469702	1470277	NP_RS07550	576	100	100	1469702	1470277	NP_3056A
CHR	2	1470570	1470944	NP_RS07555	375	100	100	1470570	1470944	NP_3058A
CHR	2	1470947	1471237	NP_RS07560	291	100	100	1470947	1471237	NP_3060A
CHR	2	1471259	1472323	NP_RS07565	1065	100	100	1471259	1472323	NP_3062A
CHR	2	1472424	1473467	NP_RS07570	1044	100	100	1472424	1473467	NP_3064A
CHR	2	1473481	1473705	NP_RS07575	225	100	100	1473481	1473705	NP_3066A
CHR	2	1473834	1474127	NP_RS07580	294	100	100	1473834	1474127	NP_3068A
CHR	2	1474176	1474796	NP_RS07585	621	100	100	1474176	1474796	NP_3070A
CHR	2	1474921	1477143	NP_RS07590	2223	100	100	1474921	1477143	NP_3072A
CHR	2	1477162	1478058	NP_RS07595	897	100	100	1477162	1478058	NP_3074A
CHR	2	1478274	1479455	NP_RS07600	1182	100	100	1478274	1479455	NP_3076A
CHR	2	1479576	1480892	NP_RS07605	1317	100	100	1479576	1480892	NP_3078A
CHR	2	1480909	1481946	NP_RS07610	1038	100	100	1480909	1481946	NP_3080A
CHR	2	1482045	1483232	NP_RS07615	1188	100	100	1482045	1483232	NP_3082A
CHR	2	1483246	1483899	NP_RS07620	654	100	100	1483246	1483899	NP_3084A
CHR	2	1484130	1484864	NP_RS07630	735	100	100	1484130	1484864	NP_3086A
CHR	2	1484967	1485182	NP_RS07635	216	100	100	1484967	1485182	NP_3088A
CHR	2	1485395	1486348	NP_RS07640	954	100	100	1485395	1486348	NP_3090A
CHR	2	1486440	1486979	NP_RS07645	540	100	100	1486440	1486979	NP_3092A
CHR	2	1487508	1488704	NP_RS07650	1197	100	100	1487508	1488704	NP_3096A
CHR	2	1488813	1489283	NP_RS07655	471	100	100	1488813	1489283	NP_3098A
CHR	2	1489677	1490882	NP_RS07660	1206	100	100	1489677	1490882	NP_3100A
CHR	2	1490976	1491440	NP_RS07665	465	100	100	1490976	1491440	NP_3102A
CHR	2	1491504	1491956	NP_RS07670	453	100	100	1491504	1491956	NP_3104A
CHR	2	1492097	1493737	NP_RS07675	1641	100	100	1492097	1493737	NP_3106A
CHR	2	1493737	1495755	NP_RS07680	2019	100	100	1493737	1495755	NP_3108A
CHR	2	1495856	1496488	NP_RS07685	633	100	100	1495856	1496488	NP_3110A
CHR	2	1496964	1497146	NP_RS07695	174	95	100	1496973	1497146	NP_3111F
CHR	2	1497341	1501117	NP_RS07700	3777	100	100	1497341	1501117	NP_3112A
CHR	2	1501768	1502142	NP_RS07710	375	100	100	1501768	1502142	NP_3114A
CHR	2	1502250	1503233	NP_RS07715	984	100	100	1502250	1503233	NP_3116A
CHR	2	1503376	1504545	NP_RS07720	1170	100	100	1503376	1504545	NP_3118A
CHR	2	1504613	1504822	NP_RS07725	210	100	100	1504613	1504822	NP_3120A
CHR	2	1504944	1506752	NP_RS07730	1809	100	100	1504944	1506752	NP_3122A
CHR	2	1506826	1507242	NP_RS07735	417	100	100	1506826	1507242	NP_3124A
CHR	2	1507373	1507633	NP_RS07740	261	100	100	1507373	1507633	NP_3126A
CHR	2	1507814	1509403	NP_RS07745	1590	100	100	1507814	1509403	NP_3128A
CHR	2	1509407	1511974	NP_RS07750	2568	100	100	1509407	1511974	NP_3130A
CHR	2	1511981	1512694	NP_RS07755	714	100	100	1511981	1512694	NP_3132A
CHR	2	1512687	1514339	NP_RS07760	1653	100	100	1512687	1514339	NP_3134A
CHR	2	1514459	1515172	NP_RS07765	714	100	100	1514459	1515172	NP_3136A
CHR	2	1515203	1516012	NP_RS07770	810	100	100	1515203	1516012	NP_3138A
CHR	2	1516049	1518397	NP_RS07775	2349	100	100	1516049	1518397	NP_3140A
CHR	2	1518546	1519226	NP_RS07780	681	100	100	1518546	1519226	NP_3142A
CHR	2	1519326	1519757	NP_RS07785	432	100	100	1519326	1519757	NP_3144A
CHR	2	1519763	1520269	NP_RS07790	507	100	100	1519763	1520269	NP_3146A
CHR	2	1520325	1521194	NP_RS07795	870	100	100	1520325	1521194	NP_3148A
CHR	2	1521236	1522672	NP_RS07800	1437	100	100	1521236	1522672	NP_3150A
CHR	2	1522772	1523599	NP_RS07805	828	100	100	1522772	1523599	NP_3152A
CHR	2	1523723	1524778	NP_RS07810	1056	100	100	1523723	1524778	NP_3154A
CHR	2	1524856	1525752	NP_RS07815	897	100	100	1524856	1525752	NP_3156A
CHR	2	1525847	1527541	NP_RS07820	1677	99	100	1525865	1527541	NP_3158A
CHR	2	1527584	1528372	NP_RS07825	789	100	100	1527584	1528372	NP_3160A
CHR	2	1528399	1529232	NP_RS07830	834	100	100	1528399	1529232	NP_3162A
CHR	2	1529229	1530482	NP_RS07835	1254	100	100	1529229	1530482	NP_3164A
CHR	2	1530475	1531239	NP_RS07840	765	100	100	1530475	1531239	NP_3166A
CHR	2	1531336	1532304	NP_RS07845	969	100	100	1531336	1532304	NP_3168A
CHR	2	1532301	1533095	NP_RS07850	795	100	100	1532301	1533095	NP_3170A
CHR	2	1533279	1533794	NP_RS07855	516	100	100	1533279	1533794	NP_3172A
CHR	2	1533907	1534221	NP_RS07860	315	100	100	1533907	1534221	NP_3174A
CHR	2	1534406	1534741	NP_RS07870	336	100	100	1534406	1534741	NP_3176A
CHR	2	1534895	1536079	NP_RS07875	1185	100	100	1534895	1536079	NP_3178A
CHR	2	1536083	1536808	NP_RS07880	726	100	100	1536083	1536808	NP_3180A
CHR	2	1536832	1537512	NP_RS07885	657	96	100	1536832	1537488	NP_3182A
CHR	2	1537532	1538392	NP_RS07890	861	100	100	1537532	1538392	NP_3184A
CHR	2	1538541	1539428	NP_RS07895	888	100	100	1538541	1539428	NP_3186A
CHR	2	1539630	1540523	NP_RS07900	816	91	100	1539630	1540445	NP_3188A
CHR	2	1540558	1541451	NP_RS07905	894	100	100	1540558	1541451	NP_3190A
CHR	2	1541483	1541686	NP_RS07910	204	100	100	1541483	1541686	NP_3192A
CHR	2	1541947	1542486	NP_RS07915	540	100	100	1541947	1542486	NP_3194A
CHR	2	1542568	1543539	NP_RS07920	972	100	100	1542568	1543539	NP_3196A
CHR	2	1543515	1544759	NP_RS07925	1245	100	100	1543515	1544759	NP_3198A
CHR	2	1544818	1545465	NP_RS07930	648	100	100	1544818	1545465	NP_3200A
CHR	2	1545585	1546589	NP_RS07935	1005	100	100	1545585	1546589	NP_3202A
CHR	2	1546766	1547230	NP_RS07940	465	100	100	1546766	1547230	NP_3204A
CHR	2	1547240	1548313	NP_RS07945	1074	100	100	1547240	1548313	NP_3206A
CHR	2	1548310	1548537	NP_RS07950	228	100	100	1548310	1548537	NP_3208A
CHR	2	1548534	1549154	NP_RS07955	621	100	100	1548534	1549154	NP_3210A
CHR	2	1549371	1551458	NP_RS07960	2088	100	100	1549371	1551458	NP_3212A
CHR	2	1551500	1551841	NP_RS07965	342	100	100	1551500	1551841	NP_3214A
CHR	2	1551872	1552948	NP_RS07970	1077	100	100	1551872	1552948	NP_3216A
CHR	2	1552973	1554076	NP_RS07975	1104	100	100	1552973	1554076	NP_3218A
CHR	2	1554119	1554541	NP_RS07980	423	100	100	1554119	1554541	NP_3220A
CHR	2	1554538	1555044	NP_RS07985	507	100	100	1554538	1555044	NP_3222A
CHR	2	1555167	1557074	NP_RS07990	1908	100	100	1555167	1557074	NP_3224A
